name,address,latitude,longitude,details,phone,time,offdate,parking,babycar,pet
역전시장,대전광역시 동구 역전시장길 34(정동),36.33004382,127.4338531,"명랑식당은 30년 이상의 전통을 자랑하는 정통 궁중 육개장 전문점이다. 본래 육개장은 대파와 소고기를 주재료로 하여 조선 후기부터 먹기 시작했는데, 고기가 귀하던 시절에는 서민들은 고기의 양을 줄이고 토란대, 고구마줄기, 숙주 등을 넣어 고기의 양을 줄여 먹던 육개장이 현재 대중적인 육개장이 됐다. 이 음식점은 메뉴를 육개장만 취급하고 있으며, 단일 메뉴가 돋보이는 국물이 진한 육개장 맛집으로 알려져 있다. 하나의 메뉴에만 집중하여 육개장의 전통을 살리고 있어 이를 인정받아 중소벤처기업부 인증 백년가게로 선정되었다.
명랑식당은 국도 17호선 대전로, 태전로, 선화로를 통해 접근할 수 있으며, 고속도로는 경부고속도로 대전IC와 통영대전고속도로 판암IC가 가깝다. 대중교통은 경부고속철도 및 경부선 철도, 대전도시철도 1호선 대전역을 이용할 수 있다. 주변에는 대전중앙시장, 역전시장, 인쇄거리 등이 있다.",042-273-9275,업체별로 상이,업체별로 상이,"있음(소형 30대 주차가능, 만차 시 대전역 서광장 주차장 이용)",없음,없음
제천 약초시장,충청북도 제천시 원화산로 121,37.12793884,128.219613,"제천은 전형적인 산악 지형으로 질 좋은 약재를 생산하는 것으로 유명하다. 조선 시대부터 약초 시장이 형성되어 왔을 정도로 역사가 깊다. 제천 약초시장은 전국 3대 약초 시장 중의 하나로 손꼽힌다. 제천 약초시장의 주요 취급 품목은 황기, 당귀, 작약, 오가피 등 총 60여 가지이다. 전국 생산량의 80%가 이곳에서 유통된다. 최근 문화 관광형 시장으로 선정되어 약초를 활용한 축제를 기획하고, 체험 프로그램을 마련해 방문객에게 좋은 반응을 얻고 있다. 시장 내에 트릭아트 작품들을 설치하여 즐길 수 있는 공간을 만들었고, 약초 전시장을 조성하여 시장에서 취급하는 약초들의 생김새와 효능 등을 자세히 알 수 있도록 했다. 사상체질 감별하기, 약술 담그기, 약초 다식 만들기 등 특색 있고, 재미있는 체험을 즐길 수 있는 축제도 열린다.<br>",약초시장 상인회 043-647-0109,09:00 ~ 19:00,,,없음,없음
진주농산물도매시장,경상남도 진주시 남강로 1689(초전동),35.14904595,128.1462495,"진주농산물도매시장은 농산물 유통구조 개선과 공정하고 투명한 거래 질서 확립을 통하여 신선한 농산물을 적기에 공급하고 적정가격을 유지함으로써 생산자와 소비자를 동시에 보호하고 나아가 지역 경제 활성화에 기여할 목적으로 개설하였다. 대지는 60,103㎡, 건물은 39,088㎡의 규모로 주차시설 또한 지상과 지하로 나뉘어 있으며 넉넉한 주차공간이 마련되어 있다. 1999년 11월에 개장하였고 취급 품목으로는 과일류, 채소류, 채소류, 버섯 등 106가지 품목을 판매하고 있다. 농산물 도매시장의 입주법인은 '진주원예농업협동조합' 과 '진주중앙청과(주)'이다. 싱싱한 경매 농산물을 싸게 구입할 수 있어 일반 소비자들도 자주 찾는 곳이다.","055-749-4641,5625",08:00 ~ 20:00,"일요일 / 신정, 설날, 추석 등 공휴일 휴장(경매)","소형 246, 대형 91대",없음,가능
양키시장,경기도 동두천시 정장로17번길 9-4(생연동),37.90513838,127.0524407,"동두천에 있는 양키 시장은 마치 영화에서 봄 직한 특수부대 요원들이 입고 다니는 독특한 옷과 모자 그리고 총을 제외한 장비가 가득한 곳으로 그냥 구경하는 것만으로도 재미있는 시장이다. 동두천의 지역 경제가 미군 2사단을 중심으로 활성화되었던 60년대에 미군 부대의 보급품과 수입품을 주로 판매하던 상점과 유흥업소가 이 시장 주변에 밀집되어 있으면서 호황을 누렸던 곳이나, 지금은 캠핑족들이 장비를 구입하기 위해 몰리고 있는 곳이다.",0507-1442-9395,09:00~22:00,"토요일, 일요일",있음 (인근 공용주차장 활용),없음,가능
리빙파워센터,경기도 용인시 기흥구 신고매로 59(고매동),37.22355201,127.1142545,"다양한 생활용품을 패밀리형 체험 공간으로 운영하는 쇼핑 공간이다. 가전, 가구, 식품, 반려동물용품 등 생활에 필요한 전반적인 물품을 전시, 판매한다. 야외 물놀이장이 있으며 버블버블 공연 등 다양한 고객 대상 행사를 진행한다. 지하 2층은 소파를 비롯한 가구 브랜드를 직접 체험해 볼 수 있다. 지하 1층은 침대가 전시되어 있다. 회원제 펫 아웃렛인 클럽 펫 월드가 있다. 3층은 식당가이다.",031-282-5580,- 월~목요일 10:00~20:00<br>- 금~일요일 10:00~21:00,명절,주차가능,없음,가능
전곡종합수산시장,경기도 화성시 서신면 전곡항로32번길 1-4,37.18736193,126.6538056,"전곡항 맞은편에 위치한 종합수산시장으로 다양한 수산물을 구입하거나 상차림으로 먹을 수 있다. 1층은 활어회, 건어물 판매장과 상차림 식당이 있다. 2층은 양념집, 매운탕, 칼국수 전문점 같은 식당이 대부분이다. 3층은 리조텔과 민박 같은 숙박시설이다. 노래방과 조개구이 코너, 전망대까지 한 건물에서 모두 즐길 수 있다. 주차는 건물 앞 공간이나 맞은편 전곡항 부잔교 주차장을 사용하면 된다. 걸어서 갈 수 있는 거리에 전곡항 등대가 있다.",031-357-0112,09:00~ 21:00,업체별 상이,주차가능,없음,불가
숲속작은목공방가비뉴,충청북도 옥천군 안남면 청정3길 54,36.3675774,127.6876211,"숲속작은목공방가비뉴는 최대 6~7명을 수용할 수 있는 아담한 오두막 형태의 공간으로 1일 목공 체험을 소규모로 진행하고 있다. 100% 예약제로 운영하는데 우드 가락지, 나무한스푼, 버터나이프, 원목 도마, 우드 스피커, 원목 스툴 등 실생활에 유용하게 쓰이는 도구들을 만들 수 있다. 공방 체험과 더불어 치유 숲속 캠핑 프로그램또한 운영중이다.",010-3481-8687,09:00~17:00(체험 시간은 전화 상담 후 결정),매주 토요일,,,
온봄달열하루,충청북도 옥천군 옥천읍 향수4길 21,36.31559533,127.581207,"온봄달열하루는 충북 옥천군 구읍에 있는 감성 라탄 공방으로 라탄 공예품을 구매할 수 있고 더불어 라탄 공예를 체험해 볼 수 있는 곳이다. 일반 라탄 공예 수업과 원 데이 클래스를 운영 중이다. 원 데이 클래스는 남녀노소 누구나 배울 수 있으며 라탄 공예의 기초를 접할 수 있는 수업이다. 미리 예약을 해야 하며 소요 시간은 1시간 반에서 2시간 사이로 보통 원형이나 타원형의 기본 트레이를 만들 수 있다. 또한  7~13세 아이들을 위한 클래스도 진행하고 있는데 귀여운 동물 모양으로 트레이, 연필꽂이, 손거울 등을 만들어 볼 수 있다. 그리고 일반 라탄 공예 수업의 경우 기본 트레이가 아닌 화병, 거울, 시계, 티코스터 등 다양한 라탄 생활 용품을 만들 수 있다.",010-5382-6985,"월~금 13:00~16:00 / 토, 일 11:00~18:00",연중무휴,,,
경주 중앙시장,경상북도 경주시 금성로 295,35.84397322,129.2067541,"경주중앙시장은 1900년대 초부터 농민 및 보부상들이 주축이 되어 장터를 형성하고 70여 년간 일반시장으로 운영된 오랜 역사가 있는 시장이다. 1983년 상가건물형의 중대형 시장으로 성장하였으며 경주 사람들은 아래 시장으로 부르기도 한다. 시장은 11개동에 약 600여 개의 점포와 100여 명의 노점상들이 영업하고 있는 비교적 규모가 큰 재래시장으로 지역 주민들이 직접 재배한 싱싱한 현지 특산물과 토산품도 구매할 수 있다. 상설시장과 매월 2일, 7일 장이 열리는 오일장으로 구성되어 있고 특히 매주 목~일에 오픈되는 야시장인 달빛 미행은 많은 시민과 관광객들에게 인기가 있다. 
최근 대형 소매업체와의 경쟁력 향상을 위해 조형물 설치, 시장 통로 비가림시설 설치, 상하수도 및 바닥정비, 소방시설 구비 등의 시장 현대화 사업을 적극적으로 추진해 쾌적한 전통시장 환경 조성을 통해 방문객의 편의를 돕고 있다.",054-743-3696,05:00 ~ 22:30,매월 1일 / 15일,있음,없음,없음
"신탄진장 (3, 8일)",대전광역시 대덕구 석봉로37번길 52-11 (석봉동),36.44989665,127.4267838,"신탄진장은 대전 대덕구 북부에 위치한 신탄진역 서쪽에 자리한 전통 5일장으로, 조선 후기의 기록에 처음 등장하여 약 300년 역사를 자랑한다. 1905년에는 경부선 철도 신탄진역이 생기며 급격히 발전했다. 신탄진역에서 철도 밑의 굴다리 혹은 육교를 통해 지나면서부터 본격적인 장터 모습이 나타난다.
시장에는 1000여 명의 노점 상인들과 손님들로 성황을 이룬다. 뻥튀기나 엿장수와 같은 전통시장의 명물은 물론 의류, 야채, 생선 등 각종 생필품들이 도로를 끼고 늘어선 모습은 세월을 지나도 변치 않고 있다. 시장이 시작되는 굴다리 밑에는 주로 시골에서 나온 할머니들이 좌판 가득 채소를 판매하고 있다. 대중교통은 경부선 철도 신탄진역을 이용할 수 있으며, 인근에는 금강로하스산호빛공원, 금강로하스에코공원 등의 관광지가 있다.",042-931-0310,일출~일몰(상점별상이),,있음(소형 15대),없음,없음
해운대 로데오거리,부산광역시 해운대구 좌동순환로 473(중동),35.16341293,129.1696431,"해운대에 위치한 로데오거리는 70여 개의 패션 매장과 헤어샵, 피부관리실 등이 모여있는 곳으로 많은 사람들이 찾는 관광 명소이다. 로데오아울렛 등 상설 할인매장이 밀집해 있는 지역이기 때문에 다른 곳보다 각종 패션 소품과 옷들을 저렴한 가격에 구매할 수 있다. 인근에 해운대해수욕장, 미포 해변, 달맞이고개, 송정해수욕장 등 많은 관광지가 있는 지역으로 관광과 쇼핑을 겸할 수 있는 곳이다.","로데오 1차 관리사무소 : 051-743-2234<br />
로데오 2차 관리사무소 : 051-741-4481",매장마다 다름,매장마다 다름,있음(유료),없음,없음
"무안장 (1, 6일)",경상남도 밀양시 무안면 사명로 510-7,35.47014673,128.6522687,"무안장은 밀양시에서 생산되는 농산물과 임산물을 중점으로 판매하는 전통재래시장이다. 2012년 현대화 사업으로 지금의 모습으로 정비하였고, 전체 점포 수는 94개이며 그중 노점은 42개, 영업 점포는 52개이다.
매달 1일, 6일로 끝나는 날에 장날이 선다. 오일장에는 장터 곳곳에 노점상이 개설되고, 지역에서 재배하고 수확한 과일, 채소, 곡식 등 다양한 농산물을 지역 주민이 직접 판매하고 있어 품질 좋고, 가격도 저렴하다.
밀양시 무안면은 역사적인 유적지가 많은 지역으로 사명대사 유적지와 생가, 표충비각, 홍제가 등이 있는 전통역사문화의 고장이다.",055-352-0301,09:00~18:00,연중무휴(상설시장),있음,없음,없음
"삼랑진장 (4, 9일)",경상남도 밀양시 삼랑진읍 외송3길 8-1,35.39687782,128.8372101,"삼랑진장은 송지시장 또는 송지장이라고도 불리며, 과거 밀양 관내에 있던 13개의 장이 점차 사라지고 현재 남은 5개 정기시장 중 하나이다. 
삼랑진장이 서는 삼랑진읍은 예로부터 수운의 요충지로 낙동강의 가장 큰 포구 중의 하나로 1765년(영조41년)에는 삼랑창이 설치되어 밀양, 현풍, 창녕, 영산, 김해, 양산 등 여섯 고을의 전세와 대동미를 수납, 운송하는 물자의 최대 집산처였다. 과거에는 삼랑진장이 성황을 이루었으나, 육로 교통의 발달로 전통시장도 쇠퇴하였다.
밀양지역에서 생산되는 농산물과 임산물을 중점적으로 판매하는 전통재래시장이며, 공산품, 수산물, 가계용품, 농업용품 등 실생활에 필요한 물품의 거래가 이루어지고 있다.",삼랑진읍사무소 : 055-359-5801,장날 09:00~18:00,장날 이외의 날,있음,없음,없음
부평동한복거리,부산광역시 중구 부평2길 44,35.10145056,129.0265905,"부평동 한복거리는 국제시장 맞은편에 세워진 한복거리 상징물이 있는 곳부터 두 개의 골목이다. 6.25 당시 피난민을 대상으로 부녀자들이 생계수단으로 안방에서 한복을 만들어 오다가 국제시장이 생기면서 국제시장 포목점에서 포목을 구입하여 수공으로 한복을 지어 판 것이 그 시작이다. 1960년대 이후 여러 한복점들이 하나하나 형성되면서 지금은 부산의 역사를 간직한 하나의 명물거리로 성장하였다. 1997년에 한복의 특성을 살린 상징물이 설치되었고 한복거리축제가 열리기도 했다. 현재는 100여 개의 한복 전문점이 자리 잡고 있다. 
주변 유명 관광지로는 국제시장, 보수동 책방 골목, 부평 깡통 야시장 등이 있다.",중구관광안내소 051-600-4000,점포별 상이,연중무휴,있음(노상공영주차장 / 사설유료주차장),없음,없음
궁평항수산물직판장,경기도 화성시 서신면 궁평항로 1049-24,37.116079,126.6812884,"궁평항수산물직판장은 서신면 궁평리에 위치한 곳으로 싱싱한 해산물을 구입할 수 있다.
2층으로 이루어진 궁평항 수산물 직판장은 A동, B동, 젓갈과 건어물, 양념코너로 운영되고 있다. 일반 횟감은 물론 조개나 전복류를 비롯해 낙지와 문어류, 김과 미역류, 건어물과 젓갈, 게장류 등 다양한 상품들이 준비되어 있어서 포장을 해서 가거나, 구매한 수산물을 바로 식사를 하려면 양념코너로 가서 원하는 메뉴를 선택하여 먹을 수 있다. 
특히 가을 대하철이나 김장철이 되면 많은 사람들이 방문하는 서해안의 대표 관광지 중 하나로, 주변에는 궁평항을 비롯해 제부도와 전곡항, 궁평유원지 등이 있어서 함께 둘러볼 수 있다.",031-355-9692,08:00~22:00,A동 : 매주 화요일 휴무<br>B동 : 매주 수요일 휴무,가능<br>요금(무료),없음,없음
